"obs.tot"	"obs.groups"	"df"	"statistic"	"pvalue"
"GO:1900232"	126	3	2	1.45129865562335	0.484010185622828
"GO:0015098"	126	3	2	19.3553663526447	6.26665230022494e-05
"GO:0016631"	126	3	2	22.6284990695837	1.21978660581343e-05
"GO:0008716"	126	3	2	20.2006454516472	4.10662999310363e-05
"GO:0003848"	126	3	2	11.6351251530825	0.00297484727766393
"GO:0004530"	126	3	2	20.6090658717921	3.34809835378909e-05
"GO:0015591"	126	3	2	23.4207767502812	8.2081058378788e-06
"GO:0003724"	126	3	2	17.9869189679838	0.000124219613284018
"GO:0008126"	126	3	2	10.8188079506722	0.00447430621362492
"GO:0031329"	126	3	2	5.63683517505702	0.0597003385629477
"GO:0033925"	126	3	2	11.0335564056133	0.00401877478439774
"GO:0009133"	126	3	2	6.67304990098349	0.0355603171199712
"GO:0009138"	126	3	2	6.72773423707289	0.0346011929725834
"GO:0009139"	126	3	2	6.4533984385233	0.0396882851482607
"GO:0016260"	126	3	2	14.3364940969778	0.000770672499364748
"GO:0008764"	126	3	2	22.8353328929638	1.09994372399198e-05
"GO:0046083"	126	3	2	24.1305752020504	5.75588584764478e-06
"GO:0019516"	126	3	2	14.8895633388307	0.000584483697141083
"GO:0008887"	126	3	2	5.55773774752156	0.0621087204633407
"GO:0017006"	126	3	2	22.2711646198539	1.45840468243547e-05
"GO:0017003"	126	3	2	16.9735164211944	0.000206180571882016
"GO:0004075"	126	3	2	16.1532471682609	0.000310718380758678
"GO:0018063"	126	3	2	1.59092219923055	0.451373058987513
"GO:0033743"	126	3	2	6.78420557079095	0.0336378692588146
"GO:0004592"	126	3	2	5.45325208202595	0.0654397085095997
"GO:0033542"	126	3	2	2.52609763961455	0.282790533471557
"GO:0033543"	126	3	2	2.52609763961455	0.282790533471557
"GO:0004324"	126	3	2	27.3261359328862	1.16467559792095e-06
"GO:0017168"	126	3	2	7.70584866201899	0.0212175983456944
"GO:0047849"	126	3	2	23.0293333933456	9.98260283361886e-06
"GO:1900377"	126	3	2	24.1182477996707	5.7914729696191e-06
"GO:0006437"	126	3	2	37.3335283238824	7.81857001266498e-09
"GO:0008198"	126	3	2	13.2630931512459	0.00131812293200621
"GO:0008855"	126	3	2	29.8554415322278	3.28831371531991e-07
"GO:0044068"	126	3	2	1.07993788120283	0.582766352465322
"GO:0006598"	126	3	2	21.6901114852589	1.95007868362941e-05
"GO:0010212"	126	3	2	27.5929286419735	1.01922877358585e-06
"GO:1904047"	126	3	2	19.9703974288069	4.60769047800981e-05
"GO:0004722"	126	3	2	20.4426800650223	3.63855066156798e-05
"GO:0004644"	126	3	2	13.3571460788883	0.00125757119732233
"GO:0019614"	126	3	2	20.1186174103011	4.27856109289682e-05
"GO:0004821"	126	3	2	12.9655813244939	0.00152953629871799
"GO:0006427"	126	3	2	12.6694735381338	0.00177361264686884
"GO:0015697"	126	3	2	28.7203719672225	5.80030015657578e-07
"GO:0015838"	126	3	2	28.7203719672225	5.80030015657578e-07
"GO:0018364"	126	3	2	11.0388393700839	0.00400817327021706
"GO:0036009"	126	3	2	23.5824540352378	7.57068491080513e-06
"GO:0004479"	126	3	2	22.3404951290128	1.40871494241332e-05
"GO:0071951"	126	3	2	22.3404951290128	1.40871494241332e-05
"GO:0015109"	126	3	2	19.0552049265797	7.28139890974305e-05
"GO:0015703"	126	3	2	19.0552049265797	7.28139890974305e-05
"GO:0015154"	126	3	2	17.7283763026763	0.000141361778124153
"GO:0034227"	126	3	2	16.1048185891072	0.000318334037359487
"GO:0016662"	126	3	2	31.0069050045231	1.84899666494647e-07
"GO:0043628"	126	3	2	10.2740346253133	0.00587518745247504
"GO:0003952"	126	3	2	11.5152798371562	0.0031585572611153
"GO:0043876"	126	3	2	0.594083160303184	0.743013117121585
"GO:0042780"	126	3	2	10.3065604816434	0.00578041244936729
"GO:0008795"	126	3	2	10.3909789548316	0.00554150321037344
"GO:0006032"	126	3	2	12.5768110540737	0.00185771967041645
"GO:0044651"	126	3	2	0.854667229453408	0.652245917083403
"GO:0034661"	126	3	2	21.1029816029725	2.61544606804494e-05
"GO:0052652"	126	3	2	14.2648887092853	0.000798764535489106
"GO:0072349"	126	3	2	24.2325187915611	5.46984982731292e-06
"GO:0010959"	126	3	2	11.7662009892841	0.00278613347762258
"GO:0016872"	126	3	2	7.74489128027664	0.0208074196874851
"GO:0000175"	126	3	2	8.25079897069823	0.0161570387984699
"GO:0008097"	126	3	2	13.5092882053346	0.00116545454268159
"GO:0016418"	126	3	2	15.7901244330065	0.000372578718922931
"GO:0008812"	126	3	2	17.4737074499137	0.000160558254484556
"GO:0019544"	126	3	2	10.9947915470637	0.00409742818708393
"GO:0008810"	126	3	2	32.9526326909856	6.98918810422987e-08
"GO:1903712"	126	3	2	9.11493807514774	0.0104885715585761
"GO:0015184"	126	3	2	13.3762100412985	0.00124564100183494
"GO:0015811"	126	3	2	13.3762100412985	0.00124564100183494
"GO:0033229"	126	3	2	13.3762100412985	0.00124564100183494
"GO:0006791"	126	3	2	0.815552732798664	0.665127607073138
"GO:0003712"	126	3	2	7.18150927024086	0.0275775116101384
"GO:0050497"	126	3	2	19.7000015408525	5.27471523777067e-05
"GO:0004585"	126	3	2	22.5674826417339	1.25757359245109e-05
"GO:0046656"	126	3	2	21.7892255404897	1.85579410745177e-05
"GO:0004015"	126	3	2	17.5161974022637	0.000157183176859078
"GO:0006059"	126	3	2	11.0963631695545	0.00389453268600196
"GO:0035596"	126	3	2	19.6581855323949	5.38615999018502e-05
"GO:0008703"	126	3	2	6.85755040575761	0.0324266325069289
"GO:0004830"	126	3	2	8.66489271922863	0.0131353743033183
"GO:0006436"	126	3	2	9.04542875099255	0.010859506847521
"GO:0009294"	126	3	2	12.3308039344084	0.00210087371250715
"GO:0051726"	126	3	2	16.8888571014096	0.000215095476706602
"GO:0004450"	126	3	2	15.5240237186718	0.000425599472512087
"GO:0008827"	126	3	2	5.41617287120313	0.0666642510771405
"GO:0046854"	126	3	2	18.4385889544795	9.91085863353623e-05
"GO:0043864"	126	3	2	6.53417259502691	0.0381173279839155
"GO:0050380"	126	3	2	16.7312910191405	0.000232726756938759
"GO:0001681"	126	3	2	10.7853876911101	0.00454970062196188
"GO:0004400"	126	3	2	14.2956781022623	0.000786561966320255
"GO:0006449"	126	3	2	19.492745227092	5.85065049871946e-05
"GO:0008425"	126	3	2	10.9426228256967	0.00420571311370151
"GO:0030580"	126	3	2	10.9426228256967	0.00420571311370151
"GO:1900233"	126	3	2	9.39828240301852	0.00910309146694587
"GO:0004018"	126	3	2	12.2982673877167	0.00213533081920385
"GO:0042618"	126	3	2	14.8674194977401	0.000590991011956022
"GO:0042619"	126	3	2	14.8674194977401	0.000590991011956022
"GO:1901440"	126	3	2	14.8674194977401	0.000590991011956022
"GO:1901441"	126	3	2	14.8674194977401	0.000590991011956022
"GO:0019860"	126	3	2	2.66865636665852	0.263335028905238
"GO:0047617"	126	3	2	14.5661791978457	0.000687059542684865
"GO:0070626"	126	3	2	12.4445421975854	0.0019847325711261
"GO:0042182"	126	3	2	4.67504296228522	0.096566684215954
"GO:0015794"	126	3	2	9.30646277657285	0.00953075454884167
"GO:0047334"	126	3	2	19.5866003921896	5.58243615969483e-05
"GO:0009593"	126	3	2	11.3990171960674	0.00334761007552739
"GO:0004366"	126	3	2	31.217285846918	1.66438007620712e-07
"GO:0015757"	126	3	2	18.8312805894612	8.14403021780991e-05
"GO:0030259"	126	3	2	12.1729502550499	0.00227340828243579
"GO:0006565"	126	3	2	9.81594504422943	0.00738745105158598
"GO:0006223"	126	3	2	1.77317174006604	0.412060180949928
"GO:0043100"	126	3	2	1.77317174006604	0.412060180949928
"GO:0046107"	126	3	2	1.77317174006604	0.412060180949928
"GO:0004449"	126	3	2	7.50980472034085	0.0234027355367687
"GO:0030695"	126	3	2	6.27937033460499	0.0432964268872974
"GO:0008681"	126	3	2	26.0932008064792	2.15741372491653e-06
"GO:0009636"	126	3	2	22.507800624468	1.29566639397327e-05
"GO:0046247"	126	3	2	5.48171645439019	0.0645149546384377
"GO:0042214"	126	3	2	6.20539103010235	0.0449279351027917
"GO:0004516"	126	3	2	25.1268696123867	3.49759556774211e-06
"GO:0102420"	126	3	2	10.1945865098154	0.00611327125833737
"GO:0050511"	126	3	2	17.7503742139545	0.000139815465697386
"GO:0051991"	126	3	2	17.7503742139545	0.000139815465697386
"GO:0043462"	126	3	2	13.4927406182555	0.00117513727417163
"GO:0097428"	126	3	2	20.3227121180404	3.86348415024998e-05
"GO:0051345"	126	3	2	8.56991989779713	0.0137741731810544
"GO:0000107"	126	3	2	10.507614424616	0.00522757796536414
"GO:0004742"	126	3	2	19.4846268511761	5.87444765465897e-05
"GO:0030523"	126	3	2	19.4846268511761	5.87444765465897e-05
"GO:0008806"	126	3	2	3.76966031045124	0.151854848991823
"GO:0016229"	126	3	2	14.5089423853166	0.00070700615050919
"GO:0061687"	126	3	2	11.0139962490045	0.00405827154234823
"GO:0032781"	126	3	2	8.53917151572641	0.0139875761968465
"GO:0001671"	126	3	2	6.36614703307235	0.0414580371409387
"GO:0006086"	126	3	2	10.430868184355	0.00543207494336714
"GO:0009438"	126	3	2	5.07165457809375	0.0791961740287134
"GO:0008893"	126	3	2	13.3820186402725	0.00124202853569338
"GO:0016794"	126	3	2	13.3820186402725	0.00124202853569338
"GO:0043631"	126	3	2	22.1362554878759	1.56017457340969e-05
"GO:0003977"	126	3	2	12.601398312797	0.00183502136150084
"GO:0019220"	126	3	2	11.1805257517759	0.00373404614496251
"GO:0051174"	126	3	2	11.1805257517759	0.00373404614496251
"GO:0008830"	126	3	2	19.5074937176037	5.80766505443388e-05
"GO:0019134"	126	3	2	26.4797063231844	1.77829919017051e-06
"GO:0004056"	126	3	2	6.70461858042733	0.0350034276225932
"GO:0004047"	126	3	2	19.5086994560181	5.80416484719627e-05
"GO:0042732"	126	3	2	13.1579961152667	0.00138924053669864
"GO:0042546"	126	3	2	8.91318344801449	0.0116018382452433
"GO:0043115"	126	3	2	22.6561778612844	1.2030217712916e-05
"GO:0009273"	126	3	2	18.6198859047176	9.05197089641956e-05
"GO:0019585"	126	3	2	16.618483139792	0.000246230721353653
"GO:0018189"	126	3	2	10.402869232991	0.00550865594061858
"GO:0003937"	126	3	2	17.1602974378092	0.000187797046358444
"GO:0043164"	126	3	2	14.1625116944488	0.000840716673430987
"GO:0006064"	126	3	2	16.618483139792	0.000246230721353653
"GO:0071972"	126	3	2	1.36087995909318	0.50639414027977
"GO:0016594"	126	3	2	13.3114221046291	0.00128665294039838
"GO:0009011"	126	3	2	15.9369683529023	0.000346203371578945
"GO:0033201"	126	3	2	15.9369683529023	0.000346203371578945
"GO:0016807"	126	3	2	0.852424820592827	0.652977628217505
"GO:0070004"	126	3	2	0.852424820592827	0.652977628217505
"GO:0018104"	126	3	2	1.28385643035646	0.526276670398157
"GO:0004169"	126	3	2	24.1414360402351	5.72471369078619e-06
"GO:0035269"	126	3	2	24.1414360402351	5.72471369078619e-06
"GO:0035268"	126	3	2	5.30892653571333	0.0703365804392849
"GO:0019619"	126	3	2	17.4196008671464	0.0001649611719002
"GO:0043953"	126	3	2	14.9966599522646	0.000554008805946891
"GO:0006276"	126	3	2	12.7940704416446	0.00166649073327613
"GO:0008923"	126	3	2	24.8997853706747	3.91814321768124e-06
"GO:0008251"	126	3	2	17.9829877987833	0.000124464017562892
"GO:0019859"	126	3	2	4.47360770612733	0.106799305737363
"GO:0006210"	126	3	2	4.47360770612733	0.106799305737363
"GO:0004121"	126	3	2	9.37172938135025	0.00922475460332339
"GO:0004462"	126	3	2	26.3720591079706	1.87663635967461e-06
"GO:0006109"	126	3	2	14.3426675879323	0.00076829729722102
"GO:0052855"	126	3	2	23.6247785653005	7.41215540822459e-06
"GO:0015823"	126	3	2	10.3089710310519	0.0057734496613408
"GO:0030155"	126	3	2	1.60348245960716	0.448547259894137
"GO:0015192"	126	3	2	10.3089710310519	0.0057734496613408
"GO:0005302"	126	3	2	8.94739515689236	0.0114050666601343
"GO:0015828"	126	3	2	8.94739515689236	0.0114050666601343
"GO:0080146"	126	3	2	27.5644335421474	1.03385422744809e-06
"GO:0015196"	126	3	2	9.5271606338322	0.00853499663567124
"GO:0015827"	126	3	2	9.5271606338322	0.00853499663567124
"GO:0004073"	126	3	2	19.0985197969498	7.1253978735356e-05
"GO:0052934"	126	3	2	22.6759107139419	1.19121060841182e-05
"GO:0009977"	126	3	2	1.27986320155005	0.527328491669672
"GO:0015169"	126	3	2	4.30754496377976	0.116045551235622
"GO:0042127"	126	3	2	0.0656531519590384	0.967706368566639
"GO:0000920"	126	3	2	7.15844869925368	0.0278973284386463
"GO:0051090"	126	3	2	13.7471280964366	0.00103478247005092
"GO:0003962"	126	3	2	5.23048573391566	0.0731500208154336
"GO:0031460"	126	3	2	29.4617579327571	4.00369099572387e-07
"GO:0047206"	126	3	2	8.76870222053203	0.0124709777988651
"GO:0016989"	126	3	2	8.94409653787256	0.0114238926657254
"GO:0035461"	126	3	2	24.4774564340839	4.83935932414504e-06
"GO:0043433"	126	3	2	6.99470595298126	0.0302774224920741
"GO:0003714"	126	3	2	6.40691251460451	0.0406215624997838
"GO:0046688"	126	3	2	8.75790165648505	0.0125385067697189
"GO:0042301"	126	3	2	16.0426190451545	0.000328389707385684
"GO:0047804"	126	3	2	11.9382749330442	0.00255644548813264
"GO:0008837"	126	3	2	22.7629298351898	1.14049291139602e-05
"GO:0019594"	126	3	2	17.0575310146604	0.000197698877157633
"GO:0009264"	126	3	2	19.1158081281539	7.0640701994959e-05
"GO:0042939"	126	3	2	13.3008314926489	0.00129348423234886
"GO:0001896"	126	3	2	5.73518545992462	0.0568355806225712
"GO:0004746"	126	3	2	7.9853968219286	0.0184498615799718
"GO:0004817"	126	3	2	19.2004140797484	6.77147153932836e-05
"GO:0015829"	126	3	2	16.9384716986187	0.00020982518017387
"GO:0006423"	126	3	2	19.0982276092704	7.12643892631405e-05
"GO:0010273"	126	3	2	4.49419579076433	0.105705548415122
"GO:0010272"	126	3	2	4.0134928090385	0.134425329579203
"GO:0035873"	126	3	2	6.40969723613726	0.0405650419874933
"GO:0015080"	126	3	2	22.5350108807205	1.27815805831382e-05
"GO:1902601"	126	3	2	22.5350108807205	1.27815805831382e-05
"GO:0008986"	126	3	2	16.6951431592935	0.000236971286151786
"GO:0015129"	126	3	2	6.40969723613726	0.0405650419874933
"GO:0062014"	126	3	2	12.0894182892555	0.00237037017362737
"GO:0010039"	126	3	2	7.92538127182539	0.0190118913337582
"GO:0018697"	126	3	2	5.42777784863844	0.066278552600094
"GO:0004637"	126	3	2	12.1696939657698	0.00227711273481929
"GO:0008881"	126	3	2	12.4205423819967	0.0020086926508338
"GO:0015679"	126	3	2	2.31205055535584	0.314734680980334
"GO:0015673"	126	3	2	2.28480661048963	0.319051321961837
"GO:0042132"	126	3	2	16.8583389937413	0.000218402799299417
"GO:0003961"	126	3	2	8.47640665792131	0.0144335008141029
"GO:0019645"	126	3	2	20.652505178251	3.27616285352911e-05
"GO:0071281"	126	3	2	5.66882579433242	0.0587530097686027
"GO:0046452"	126	3	2	16.5461107424349	0.000255304049728211
"GO:0006761"	126	3	2	19.8390255708405	4.92051243998977e-05
"GO:0008841"	126	3	2	19.8390255708405	4.92051243998977e-05
"GO:0032440"	126	3	2	13.4664261516713	0.00119070099265309
"GO:0004399"	126	3	2	18.0135245786959	0.000122578086609625
"GO:0002682"	126	3	2	5.00401989903394	0.0819201776170042
"GO:0032501"	126	3	2	0.354187853498401	0.837701098286717
"GO:0008285"	126	3	2	0.0689986451231789	0.966088994152063
"GO:0019679"	126	3	2	15.7693052304517	0.000376477371335223
"GO:0006141"	126	3	2	8.42718387129202	0.0147931367978058
"GO:0045982"	126	3	2	8.42718387129202	0.0147931367978058
"GO:0004044"	126	3	2	17.9466911919557	0.00012674344966781
"GO:0002683"	126	3	2	4.2580322435807	0.118954272813413
"GO:0015835"	126	3	2	18.8957175932665	7.8858236148764e-05
"GO:0043087"	126	3	2	10.1656723872184	0.00620229314256414
"GO:0003866"	126	3	2	21.5633336104754	2.07769407246319e-05
"GO:0000255"	126	3	2	13.7181429562459	0.00104988832446346
"GO:0008866"	126	3	2	14.5089829863905	0.000706991798050399
"GO:0051167"	126	3	2	13.4861779549735	0.00117899962264953
"GO:1901159"	126	3	2	13.4861779549735	0.00117899962264953
"GO:0019569"	126	3	2	13.3422376067876	0.00126698045572465
"GO:0043547"	126	3	2	8.13147067137629	0.0171503733541109
"GO:0008186"	126	3	2	9.90847011557843	0.00705347371631332
"GO:0019471"	126	3	2	3.89572203271998	0.142578719200012
"GO:0019470"	126	3	2	3.17268489727389	0.204672845823883
"GO:0047879"	126	3	2	21.4737830561449	2.1728375430829e-05
"GO:0004643"	126	3	2	15.2846677111556	0.000479707576383321
"GO:0009014"	126	3	2	21.4473487882736	2.20174685618948e-05
"GO:0046618"	126	3	2	9.00439670208874	0.0110846018879275
"GO:0019301"	126	3	2	23.6846229553981	7.19365278991013e-06
"GO:0046466"	126	3	2	16.9723982151964	0.000206295880289731
"GO:0030149"	126	3	2	1.3047571460024	0.520805528366432
"GO:0004420"	126	3	2	17.8034488556958	0.000136153936289086
"GO:0006670"	126	3	2	1.79816677732436	0.406942496947632
"GO:0046519"	126	3	2	1.79816677732436	0.406942496947632
"GO:0006325"	126	3	2	20.0891993427854	4.34195971563819e-05
"GO:0040008"	126	3	2	13.6407271569912	0.00109132406817714
"GO:0019428"	126	3	2	25.1384347245966	3.47742888880966e-06
"GO:0051271"	126	3	2	13.0777650637138	0.00144610357112901
"GO:2000146"	126	3	2	8.17344145829185	0.0167942161414278
"GO:0009188"	126	3	2	0.377511703740518	0.827988633895653
"GO:0009193"	126	3	2	0.459525941230662	0.79472195263561
"GO:0006225"	126	3	2	12.4778780748335	0.00195192534440509
"GO:0009194"	126	3	2	12.4778780748335	0.00195192534440509
"GO:0046048"	126	3	2	12.4778780748335	0.00195192534440509
"GO:0009146"	126	3	2	13.2016695649464	0.00135923290001541
"GO:0015944"	126	3	2	6.36117815340991	0.0415611651944118
"GO:0043709"	126	3	2	6.62140009787319	0.0364906195907615
"GO:0001558"	126	3	2	10.1911458389908	0.00612379718683583
"GO:0015647"	126	3	2	18.8959570834752	7.8848793826395e-05
"GO:0015648"	126	3	2	18.8959570834752	7.8848793826395e-05
"GO:0015836"	126	3	2	18.8959570834752	7.8848793826395e-05
"GO:0015791"	126	3	2	19.9763949030491	4.59389392199198e-05
"GO:0071236"	126	3	2	20.0120330628194	4.51275997216916e-05
"GO:0030308"	126	3	2	5.67838659687524	0.0584728170563902
"GO:0030371"	126	3	2	2.89111620687499	0.235614542568361
"GO:0004099"	126	3	2	25.0553231297705	3.62498080485069e-06
"GO:0045926"	126	3	2	5.11964581823012	0.0773184316204504
"GO:0006379"	126	3	2	0.958633043003598	0.619206461512538
"GO:0004351"	126	3	2	2.46785800643313	0.291146412321118
"GO:0047631"	126	3	2	5.98768181555662	0.0500946577768057
"GO:0103115"	126	3	2	11.6544009608445	0.00294631370831193
"GO:0006465"	126	3	2	13.993748216773	0.000914736869478595
"GO:0009389"	126	3	2	11.2749078910087	0.00356192572812425
"GO:0009044"	126	3	2	4.21072923617356	0.12180125523093
"GO:0004397"	126	3	2	28.2828274733799	7.21875076913113e-07
"GO:0005096"	126	3	2	4.5701029128667	0.101768825310775
"GO:0019482"	126	3	2	0.165542051293307	0.920561908157415
"GO:0015296"	126	3	2	9.1616743634577	0.010246314677282
"GO:0043873"	126	3	2	18.0281192303016	0.000121686850151672
"GO:0019164"	126	3	2	16.4240482551437	0.00027137087572673
"GO:0019483"	126	3	2	1.17740737110393	0.555046333158386
"GO:0004033"	126	3	2	14.5896825532073	0.000679032697218754
"GO:0018339"	126	3	2	20.5470109800825	3.45360970348944e-05
"GO:0008867"	126	3	2	10.8871842167006	0.00432392333985606
"GO:0019303"	126	3	2	12.6900397065634	0.00175546789057323
"GO:0008531"	126	3	2	22.0615645901683	1.61954163829619e-05
"GO:0016708"	126	3	2	29.5652134919501	3.80185423760069e-07
"GO:0046874"	126	3	2	5.25229756016469	0.0723565874651195
"GO:0015633"	126	3	2	11.9473872635203	0.00254482439398238
"GO:0003886"	126	3	2	12.1132043317754	0.00234234628542421
"GO:0090116"	126	3	2	12.1132043317754	0.00234234628542421
"GO:0042779"	126	3	2	10.6386243869261	0.00489612015082744
"GO:0015813"	126	3	2	11.0038746990844	0.00407886159822536
"GO:0004641"	126	3	2	20.9859748550534	2.77302293505069e-05
"GO:0006559"	126	3	2	13.5181441388569	0.00116030535732899
"GO:1902222"	126	3	2	13.5181441388569	0.00116030535732899
"GO:0016717"	126	3	2	11.7694178733026	0.00278165574554533
"GO:0016426"	126	3	2	17.2544172782926	0.000179164059359902
"GO:0006574"	126	3	2	7.37114879922127	0.0250827630554493
"GO:0004819"	126	3	2	13.312373256338	0.00128604118480654
"GO:0004715"	126	3	2	12.4293596051156	0.00199985659687011
"GO:0004632"	126	3	2	27.0067530727313	1.36633779953527e-06
"GO:0004550"	126	3	2	10.0517422777265	0.00656586422334918
"GO:0046470"	126	3	2	1.89449510742231	0.387806973661633
"GO:0006425"	126	3	2	14.5122635696235	0.000705833075912033
"GO:0001716"	126	3	2	22.3573618523253	1.39688469432907e-05
"GO:0045228"	126	3	2	7.69007062256445	0.0213856463932288
"GO:0045231"	126	3	2	7.69007062256445	0.0213856463932288
"GO:0097351"	126	3	2	21.1998625526529	2.49177221100617e-05
"GO:0006656"	126	3	2	1.69990877261333	0.427434428367008
"GO:0004048"	126	3	2	21.7126177796001	1.92825717182722e-05
"GO:0015908"	126	3	2	10.5188924614081	0.00519818251568593
"GO:0006657"	126	3	2	0.768175687544408	0.681071596653525
"GO:0033539"	126	3	2	18.6859723068028	8.75775253035122e-05
"GO:0004617"	126	3	2	11.6605995567432	0.00293719634029576
"GO:0004021"	126	3	2	26.916947888398	1.42908819319563e-06
"GO:0047635"	126	3	2	26.916947888398	1.42908819319563e-06
"GO:0043096"	126	3	2	12.5865941077271	0.00184865477348003
"GO:0004764"	126	3	2	17.8243312618651	0.000134739721290492
"GO:0071975"	126	3	2	1.35001748461295	0.509151969425534
"GO:0071977"	126	3	2	1.35001748461295	0.509151969425534
