"obs.tot"	"obs.groups"	"df.between"	"df.within"	"statistic"	"pvalue"
"GO:0008951"	126	3	2	56.7513729912099	1.97384766301608	0.148343858569768
"GO:0004338"	126	3	2	42.1765580108632	0.470407702555336	0.627985723848185
"GO:0004576"	126	3	2	68.8082716095146	0.991800816084173	0.376147486374043
"GO:0046553"	126	3	2	62.6934466001467	0.395582962443312	0.674956039673074
"GO:0030640"	126	3	2	62.0084016826139	0.787465019865373	0.459493303323631
"GO:0046214"	126	3	2	62.0084016826139	0.787465019865373	0.459493303323631
"GO:0046215"	126	3	2	62.0084016826139	0.787465019865373	0.459493303323631
"GO:0090487"	126	3	2	62.0084016826139	0.787465019865373	0.459493303323631
"GO:1901335"	126	3	2	62.0084016826139	0.787465019865373	0.459493303323631
"GO:0015883"	126	3	2	56.8280219176887	2.98523575395181	0.0585073247497775
"GO:0015230"	126	3	2	56.8280219176889	2.98523575395191	0.0585073247497721
"GO:0035350"	126	3	2	56.8280219176889	2.98523575395191	0.0585073247497721
"GO:0044610"	126	3	2	56.8280219176889	2.98523575395191	0.0585073247497721
"GO:1901679"	126	3	2	56.8280219176889	2.98523575395191	0.0585073247497721
"GO:0061593"	126	3	2	43.1003992185072	0.23571611070793	0.791016617632602
"GO:0045145"	126	3	2	55.9362732987586	0.73140458243894	0.485777536324197
"GO:0004573"	126	3	2	61.643701896523	0.068733275422174	0.933647098557931
"GO:0120227"	126	3	2	56.4241892257865	1.15290859558097	0.32304162450206
"GO:0000062"	126	3	2	56.4263487421954	1.15075197721552	0.323711392400972
"GO:0050044"	126	3	2	56.2386016650199	3.03634055368263	0.0559482211659573
"GO:0072073"	126	3	2	64.8753323605583	1.63498503683424	0.202885297838441
"GO:0019588"	126	3	2	56.2477853341726	0.849462780024634	0.4330566755271
"GO:0030855"	126	3	2	68.6690011701528	1.65107716688426	0.199367155336408
"GO:0050356"	126	3	2	59.579744729168	4.22908713842109	0.019166501443742
"GO:0030325"	126	3	2	73.2648267759924	1.48788284253394	0.232594067267549
"GO:0036380"	126	3	2	56.8960383576994	1.43300706466981	0.247070196534063
"GO:0035850"	126	3	2	72.969606458423	1.48895446427467	0.232381640479398
"GO:0061005"	126	3	2	72.969606458423	1.48895446427467	0.232381640479398
"GO:0072311"	126	3	2	72.969606458423	1.48895446427467	0.232381640479398
"GO:0072176"	126	3	2	73.0178689527144	1.49502691689067	0.231025466380635
"GO:0039021"	126	3	2	72.8092793567997	1.48953133845453	0.23226761917086
"GO:0039022"	126	3	2	72.8092793567997	1.48953133845453	0.23226761917086
"GO:0061032"	126	3	2	72.8092793567997	1.48953133845453	0.23226761917086
"GO:0061318"	126	3	2	72.8092793567997	1.48953133845453	0.23226761917086
"GO:0072112"	126	3	2	72.8092793567997	1.48953133845453	0.23226761917086
"GO:0072148"	126	3	2	72.8092793567997	1.48953133845453	0.23226761917086
"GO:0072149"	126	3	2	72.8092793567997	1.48953133845453	0.23226761917086
"GO:0072314"	126	3	2	72.8092793567997	1.48953133845453	0.23226761917086
"GO:0045165"	126	3	2	78.6225413534357	1.39370100916027	0.254217668628164
"GO:0052911"	126	3	2	56.7525775632653	1.98973710296136	0.146156716538497
"GO:0009679"	126	3	2	81.5719170954821	0.920063985624127	0.402588675041544
"GO:0004058"	126	3	2	55.9362161634468	0.73140404677983	0.485777794488621
"GO:0009635"	126	3	2	60.8392054519479	1.60096273589668	0.210082262136684
"GO:0015368"	126	3	2	55.9361966024771	0.731403863385188	0.485777882876859
"GO:0043137"	126	3	2	64.8596329163887	0.829320883874781	0.440918933540817
"GO:0008684"	126	3	2	62.9837555571017	3.56999620223111	0.0339881029626377
"GO:0047343"	126	3	2	61.2099564247524	1.5410479236689	0.222349467253516
"GO:0009010"	126	3	2	56.5992683307746	2.61182404178742	0.082229873720284
"GO:0033982"	126	3	2	42.1752368442472	0.301750570312601	0.741105701662935
"GO:0047044"	126	3	2	48.1030816502681	0.0115535402312672	0.98851568783228
"GO:0016430"	126	3	2	43.9718207211787	0.0145785688607911	0.98553194532473
"GO:0047540"	126	3	2	61.2459078181303	6.50311820672251	0.00274753649237576
"GO:0034203"	126	3	2	55.9379732119296	0.731420519482773	0.485769855423514
"GO:0046999"	126	3	2	56.1268701975329	0.856552075329622	0.430098822282086
"GO:0003837"	126	3	2	56.0377020149859	0.773733548297983	0.466152236547596
"GO:0019042"	126	3	2	58.9995070488374	2.58835588129497	0.0836564832692832
"GO:0002131"	126	3	2	58.4082218372931	1.5205954772859	0.227107676801699
"GO:0002132"	126	3	2	58.4082218372931	1.5205954772859	0.227107676801699
"GO:0051098"	126	3	2	56.9607078248631	0.736937665284835	0.483083982000002
"GO:0036289"	126	3	2	62.9755671776963	1.22032847130443	0.302016106188055
"GO:0018960"	126	3	2	59.3933144944896	2.67271923931805	0.0773659949912869
"GO:0046196"	126	3	2	59.3933144944896	2.67271923931805	0.0773659949912869
"GO:0047106"	126	3	2	63.1028362288354	2.45669514886584	0.0938794468087508
"GO:0047516"	126	3	2	56.0588926805346	0.834234540064889	0.439524893233371
"GO:0048545"	126	3	2	58.4722560762137	0.402412983975869	0.670542170807791
"GO:0015369"	126	3	2	55.9361975367802	0.731403872149773	0.485777878652753
"GO:0015793"	126	3	2	56.2266611550006	1.48749298145274	0.23469319814474
"GO:0030412"	126	3	2	56.4601357010918	3.01351481373516	0.0570816333242581
"GO:0000098"	126	3	2	63.1505768051282	0.0640794398838033	0.937991393157833
"GO:0015527"	126	3	2	56.2266650411546	1.48749301240025	0.234693190650723
"GO:0050678"	126	3	2	60.1778260461383	0.577078661188462	0.564613141547456
"GO:0009620"	126	3	2	63.6951275437927	0.396936853434637	0.674028033545868
"GO:0047244"	126	3	2	50.0654636109859	0.263011085391891	0.769788867240712
"GO:0050297"	126	3	2	55.9363901167651	0.731405677637665	0.485777008486395
"GO:0102567"	126	3	2	56.0384375808538	0.774093984546589	0.465988700104984
"GO:0102568"	126	3	2	56.0384375808538	0.774093984546589	0.465988700104984
"GO:0016416"	126	3	2	56.0457307870677	0.776742941328519	0.464788476107488
"GO:0032947"	126	3	2	46.8760292524757	0.0304747976506182	0.970004078657293
"GO:0047487"	126	3	2	56.7945893835138	1.5761078678884	0.215687830927764
"GO:0019115"	126	3	2	60.1747788810387	0.118124201089468	0.888791213741508
"GO:0032843"	126	3	2	44.1234444123192	0.0246738008659095	0.975641560536651
"GO:0018479"	126	3	2	60.532160387199	0.118909671961244	0.88809487965902
"GO:0018249"	126	3	2	56.5310922822016	1.1310643431386	0.329881970886541
"GO:0046892"	126	3	2	56.5310922822016	1.1310643431386	0.329881970886541
"GO:0008453"	126	3	2	43.1692343675085	0.079904834497125	0.923340416427637
"GO:0033732"	126	3	2	60.4427339607418	1.6298999934878	0.204442795032355
"GO:0050797"	126	3	2	55.619621919464	0.750745859475109	0.476736593249535
"GO:0030337"	126	3	2	55.9362201240373	0.73140408391295	0.485777776592078
"GO:0061503"	126	3	2	56.0872703956441	0.732819410624693	0.485096124775274
"GO:0061504"	126	3	2	56.0872703956441	0.732819410624693	0.485096124775274
"GO:0045087"	126	3	2	62.6341737154357	0.553776974059824	0.577563002929295
"GO:0051099"	126	3	2	70.3535414814161	0.866596252435374	0.42481823351543
"GO:0033986"	126	3	2	63.233692367161	2.66124251097132	0.0776801928434832
"GO:0010286"	126	3	2	59.5033084354246	2.77909898362139	0.0701683987461033
"GO:0006338"	126	3	2	59.8004468945231	2.67642568166633	0.0770469740174427
"GO:0070370"	126	3	2	58.6503517031952	2.64825572894013	0.0792282339874282
"GO:0050832"	126	3	2	63.5260927093879	0.401853149729047	0.670767736281255
"GO:0016670"	126	3	2	57.3357184329461	1.04507068003663	0.3582684942316
"GO:0047241"	126	3	2	55.9379710583747	0.73142049929266	0.485769865154114
"GO:0001731"	126	3	2	59.6967915398016	0.817265774950366	0.44651722255985
"GO:0002938"	126	3	2	59.9393592538409	0.528821115944991	0.592023052492491
"GO:0043818"	126	3	2	56.0434652141357	0.761552898063399	0.47171126580853
"GO:0050361"	126	3	2	62.0897207228669	8.74505923410776	0.000450693116192705
"GO:0050569"	126	3	2	55.9116629986327	0.0248145050157704	0.975501580770971
"GO:0071792"	126	3	2	62.6453202664571	1.0040816383292	0.372199958891419
"GO:0071793"	126	3	2	62.6453202664571	1.0040816383292	0.372199958891419
"GO:0090586"	126	3	2	47.0513344658217	15.4325754619919	7.02309090147379e-06
"GO:0004846"	126	3	2	56.1252731525817	1.09787631461304	0.340634662201329
"GO:0016663"	126	3	2	56.1252731525817	1.09787631461304	0.340634662201329
"GO:0051101"	126	3	2	57.3779507055189	0.900380479518801	0.412078898295411
"GO:0031459"	126	3	2	56.5447947301728	0.737096804428893	0.483041797752647
"GO:0009814"	126	3	2	63.0669950028098	0.430022962055615	0.65238706632301
"GO:0045786"	126	3	2	46.2071702018806	0.193037702682098	0.825112348845038
"GO:0002953"	126	3	2	59.1616579941597	3.8954554044104	0.0257462228157997
"GO:0090527"	126	3	2	56.4888413495941	3.0832123215046	0.0535975332985743
"GO:0050021"	126	3	2	59.4595999204204	1.58434925141805	0.213615986797096
"GO:0031404"	126	3	2	58.6605753422985	0.46173152613749	0.632462199217319
"GO:0043388"	126	3	2	78.3781547775711	0.95950088981293	0.387537364873845
"GO:0043781"	126	3	2	55.9732074838034	0.804634870170579	0.452356366793684
"GO:0102099"	126	3	2	61.863860261089	20.8695244793974	1.18375070100772e-07
"GO:0018871"	126	3	2	60.7267233085212	0.554185651287349	0.577417952880311
"GO:0009817"	126	3	2	63.0809720575973	0.454461310054103	0.636851803259173
"GO:0010155"	126	3	2	68.1817258906716	0.694742377406131	0.502701872479784
"GO:0048515"	126	3	2	68.2298605044088	0.700532241754946	0.499855270448648
"GO:0006218"	126	3	2	62.4881847768456	3.50097254098076	0.0362125863872464
"GO:0046108"	126	3	2	62.4881847768456	3.50097254098076	0.0362125863872464
"GO:0007568"	126	3	2	60.4130859128278	2.04497059724924	0.138245739346463
"GO:0033939"	126	3	2	56.665772487112	1.06123850188351	0.352802684648785
"GO:0015530"	126	3	2	45.1905167557528	0.491758911821832	0.614784158170087
"GO:0015733"	126	3	2	45.1905167557528	0.491758911821832	0.614784158170087
"GO:0051788"	126	3	2	56.747720017123	2.22370896613759	0.117552304048168
"GO:0071218"	126	3	2	56.7478424982753	2.22520946894703	0.117388833395462
"GO:0047507"	126	3	2	60.6407212680732	21.7633356614006	7.51108410236644e-08
"GO:0002183"	126	3	2	58.2055849420709	0.778270331329299	0.463918720360965
"GO:0090352"	126	3	2	81.9347677468449	1.05369897973796	0.35332175704945
"GO:1903314"	126	3	2	81.9347677468449	1.05369897973796	0.35332175704945
"GO:0042176"	126	3	2	59.2119558862291	0.78389006566022	0.461306779872313
"GO:0002188"	126	3	2	59.7248886153667	0.80164575858285	0.453357359156178
"GO:2000677"	126	3	2	57.3505679393608	0.903425420463372	0.410866857391688
"GO:0047479"	126	3	2	60.5700899212803	0.332795847949837	0.718219085901749
"GO:0016847"	126	3	2	56.4063818890912	0.762665520653843	0.471170242286639
"GO:0042218"	126	3	2	56.4063818890912	0.762665520653843	0.471170242286639
"GO:0001897"	126	3	2	81.9601783854604	1.29561299931699	0.279276246609959
"GO:0019836"	126	3	2	81.9601783854604	1.29561299931699	0.279276246609959
"GO:0051801"	126	3	2	81.9601783854604	1.29561299931699	0.279276246609959
"GO:0052331"	126	3	2	81.9601783854604	1.29561299931699	0.279276246609959
"GO:0004415"	126	3	2	55.8104241866783	3.06114293222508	0.0547711121400331
"GO:0047154"	126	3	2	60.9806417794947	1.23605455992701	0.297703461752139
"GO:0008824"	126	3	2	67.1164415973282	0.301038423925445	0.741043320845513
"GO:2000679"	126	3	2	79.2250116211168	0.973058261729222	0.38239577862125
"GO:0043457"	126	3	2	63.9680295441428	1.60039983318799	0.209790197751529
"GO:1901857"	126	3	2	81.523106879942	1.0274382813916	0.362510077545304
"GO:0032870"	126	3	2	60.0385990895082	0.31524560599893	0.730809950320903
"GO:0050446"	126	3	2	57.6321797185411	0.482978162741309	0.619417784572425
"GO:0050528"	126	3	2	56.3374885436152	1.15363212854401	0.322828257579672
"GO:0009093"	126	3	2	56.7518443772888	0.995189097148103	0.3760116126189
"GO:1901367"	126	3	2	56.7518443772888	0.995189097148103	0.3760116126189
"GO:0030153"	126	3	2	56.7922553680507	1.1916430798038	0.31120057042135
"GO:0046170"	126	3	2	75.7684431109016	0.96768675297393	0.384606586596743
"GO:0080109"	126	3	2	59.8089013109973	0.544934642021015	0.582731292524779
"GO:0004328"	126	3	2	64.3094862062732	0.993574046890139	0.375862267602797
"GO:0042409"	126	3	2	56.4002940653546	1.824288883036	0.170723672424309
"GO:0002937"	126	3	2	61.7424285162846	21.3472009025339	8.97488098826893e-08
"GO:0036382"	126	3	2	56.9327465902227	0.75890691158511	0.472854737545788
"GO:0030366"	126	3	2	57.3951376057605	1.4844274222984	0.235202168338176
"GO:0061677"	126	3	2	55.9363096134573	0.731404922898602	0.485777372237495
"GO:0000122"	126	3	2	58.8343086424176	0.0153642252255611	0.984757152052431
"GO:0047040"	126	3	2	60.3368505390795	21.7942550125335	7.5172874534148e-08
"GO:0047400"	126	3	2	57.7755001018847	1.65158599101944	0.200668892747932
"GO:0034000"	126	3	2	57.5806713179781	2.99673962885498	0.0577969532373664
"GO:0006369"	126	3	2	60.8255022675892	2.55602860439742	0.0859249515265755
"GO:0004198"	126	3	2	67.9380255485167	1.27614260451199	0.285716397745934
"GO:0050680"	126	3	2	57.2996999128934	1.01759941405471	0.367899876013295
"GO:0031490"	126	3	2	60.0615385505333	2.78690585203698	0.0695942703753511
"GO:0001936"	126	3	2	60.269022376509	0.470226339794539	0.627133839927274
"GO:0070404"	126	3	2	58.9830913139683	0.21855340799337	0.804328453973631
"GO:0103053"	126	3	2	55.9445881930595	0.731482534354812	0.485739968336012
"GO:0102023"	126	3	2	56.0402953179979	0.767140394634168	0.46915279889904
"GO:0033994"	126	3	2	42.4094194309693	4.91833366276049	0.0119959545178069
"GO:0000995"	126	3	2	59.6065599421583	2.92839028113989	0.0612187094286685
"GO:0070542"	126	3	2	63.2797557526965	0.451321817305944	0.638819586916067
"GO:1900036"	126	3	2	75.0222742301799	0.915651120879718	0.40468182180419
"GO:1902884"	126	3	2	75.0222742301799	0.915651120879718	0.40468182180419
"GO:0018456"	126	3	2	56.1985821819982	1.29007047665031	0.28327631360878
"GO:1900187"	126	3	2	73.9051855283279	0.929667017873419	0.399250963539315
"GO:1900189"	126	3	2	73.9051855283279	0.929667017873419	0.399250963539315
"GO:0006384"	126	3	2	59.6237654062704	2.93336637361841	0.0609397432185178
"GO:0043035"	126	3	2	59.6237654062704	2.93336637361841	0.0609397432185178
"GO:0140223"	126	3	2	59.1667870550475	2.93515378564059	0.0609005388830204
"GO:0016767"	126	3	2	61.4540215535218	0.661186725683534	0.519871602197592
"GO:0001151"	126	3	2	57.2702751516042	2.55147150167822	0.0868015441608442
"GO:0043875"	126	3	2	61.983753142717	0.861462805964282	0.427540027742925
"GO:0008695"	126	3	2	68.6723470343673	0.274981943667707	0.760418234796967
"GO:0010559"	126	3	2	81.9651000487204	1.06304962671835	0.350114079031928
"GO:0051100"	126	3	2	52.2599799929412	0.202697363461343	0.817164206847539
"GO:0052593"	126	3	2	60.1342055857639	3.19457370324968	0.0480264828952194
"GO:0052594"	126	3	2	60.1342055857639	3.19457370324968	0.0480264828952194
"GO:0052595"	126	3	2	60.1342055857639	3.19457370324968	0.0480264828952194
"GO:0052596"	126	3	2	60.1342055857639	3.19457370324968	0.0480264828952194
"GO:0043899"	126	3	2	80.0499291788522	0.988225749705831	0.376731272577384
"GO:0010560"	126	3	2	81.9651000487204	1.06304962671835	0.35011407903193
"GO:0051543"	126	3	2	81.9651000487204	1.06304962671835	0.35011407903193
"GO:0051544"	126	3	2	81.9651000487204	1.06304962671835	0.35011407903193
"GO:0060310"	126	3	2	81.9651000487204	1.06304962671835	0.35011407903193
"GO:1903020"	126	3	2	81.9651000487204	1.06304962671835	0.35011407903193
"GO:0019064"	126	3	2	56.7923317283892	2.51422075857508	0.0898981702492112
"GO:0004144"	126	3	2	58.1965147549452	0.558923595879817	0.574863063938997
"GO:0034200"	126	3	2	66.4589445290579	0.581373159016489	0.561948009510563
"GO:0044105"	126	3	2	57.8640187517423	1.05437855133676	0.355006065339292
"GO:0050038"	126	3	2	57.8640187517423	1.05437855133676	0.355006065339292
"GO:0016162"	126	3	2	60.6846555407697	0.516949641668924	0.598939114983522
"GO:0018785"	126	3	2	43.8219310950648	0.166970913332072	0.846760038356351
"GO:0016920"	126	3	2	59.2679845998273	1.75912629409877	0.18106624539202
"GO:0006482"	126	3	2	62.9866199185013	1.11050391344196	0.335755093909444
"GO:0008214"	126	3	2	62.9866199185013	1.11050391344196	0.335755093909444
"GO:0043142"	126	3	2	61.5265549439305	3.11915302065194	0.0512540335944058
"GO:0008781"	126	3	2	56.8791853891038	1.13184609307852	0.329590720595754
"GO:0005092"	126	3	2	63.1374689713651	3.76804401708685	0.0284502416091242
"GO:0031929"	126	3	2	81.7114726784951	4.67482408682994	0.0119602289086669
"GO:0033795"	126	3	2	42.3466964872035	0.437868526798363	0.648299565682843
"GO:0006706"	126	3	2	62.9842003517516	3.13018536524899	0.0505790489505346
"GO:0016458"	126	3	2	58.6911114378942	0.27212290160263	0.762716449506124
"GO:0004760"	126	3	2	55.8934748033465	0.0145918342951029	0.985517863519297
"GO:0097501"	126	3	2	59.8348585560313	1.4301789038695	0.247326381151408
"GO:0033794"	126	3	2	42.5328549233005	0.538117943964346	0.587768283210388
"GO:0090589"	126	3	2	44.6754165329741	0.133100627953972	0.875722821460256
"GO:0046102"	126	3	2	51.9445325946727	0.0750881618357604	0.927762201637669
"GO:0031960"	126	3	2	57.3549583605588	0.769515861148235	0.46795996572401
"GO:0051384"	126	3	2	57.2410307758279	0.865943074069377	0.426091376370843
"GO:1990169"	126	3	2	55.1235897035247	1.10433115259366	0.338652410079102
"GO:0008206"	126	3	2	61.4584678185939	2.6296289122914	0.0802067197593888
"GO:0014823"	126	3	2	60.6183657862318	1.43634084418425	0.245773370041012
"GO:0051054"	126	3	2	57.4038899275865	0.727991656717318	0.487281875158964
"GO:0032465"	126	3	2	46.0945077289305	0.0153674876721997	0.984755032639354
"GO:0008482"	126	3	2	60.0408553898859	1.35991432308618	0.264474029086883
"GO:0102212"	126	3	2	62.5896485737982	10.7901327187225	9.41421439787367e-05
"GO:0016977"	126	3	2	63.0201689021954	0.933916966235321	0.398381788179064
"GO:0072490"	126	3	2	56.7099015732545	1.09866782233993	0.34030359580898
"GO:0072491"	126	3	2	56.7099015732545	1.09866782233993	0.34030359580898
"GO:0004493"	126	3	2	43.5996571229245	0.226921458889489	0.797918719494034
"GO:0006891"	126	3	2	62.2348638591304	3.54854680263022	0.0347217188370557
"GO:0052851"	126	3	2	42.0538673893728	0.377968839650579	0.687556049769849
"GO:0030573"	126	3	2	63.0254542345511	4.76385872461276	0.0118385547821699
"GO:0050020"	126	3	2	58.3930557882353	2.41368234215147	0.098362919182662
"GO:1902074"	126	3	2	65.1352844426299	1.60017879769904	0.209693313108086
"GO:1901463"	126	3	2	56.6231946532064	0.016206691323797	0.983928492874027
"GO:1901401"	126	3	2	56.6233940555369	0.0162089727109435	0.983926249423027
"GO:0019553"	126	3	2	58.2342041064795	3.03344411885219	0.0558205248876429
"GO:2000891"	126	3	2	64.9440815608374	0.107534981911379	0.898204672138884
"GO:2000892"	126	3	2	64.9440815608374	0.107534981911379	0.898204672138884
"GO:0032359"	126	3	2	60.4258793232303	2.83341341329784	0.0666489760900682
"GO:0019046"	126	3	2	60.4856488953331	2.90015372696255	0.0627000085298698
"GO:0008979"	126	3	2	56.8282261458874	2.98793142633937	0.058364754058053
"GO:0042167"	126	3	2	55.6584399668077	0.00238922671706496	0.997613727524075
"GO:0051261"	126	3	2	60.6306185278001	2.59787646464194	0.0826996059592533
"GO:0008263"	126	3	2	56.751371276434	1.97382504289132	0.14834699620607
